itag;type;url;s;*Extension;*MimeType;*PlayerVersion;bitrate;projection_type;index;init;clen;lmt;xtags;*AudioCodec;*ArgumentLeftovers;VideoID;ArgCount
140;"audio/mp4| codecs=""mp4a.40.2""";https://r1---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?itag=140&expire=1496289897&clen=44204445&gir=yes&pl=45&mt=1496268211&ei=CT4vWYPhApWmWrDQtIAM&lmt=1486807192269965&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&key=yt6&ms=au&mv=m&source=youtube&id=o-AOrLFzeAg0FlzlyZiF3CPKJhEnfs8fAVCN7WGExfHnKL&dur=2783.190&mn=sn-nfpnnjvh-9anz&mm=31&keepalive=yes&requiressl=yes&ipbits=0&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&mime=audio/mp4&signature=2224B95A357A4C34FC952921F6F40C932DF6BD96.069E31F78FA14F59C46BA596D35F06E0863A3EBE&initcwndbps=7198750;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;130318;1;592 - 3971;0 - 591;44204445;1.49E+15;;mp4a.40.2;;WYREKd_qpDE;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r2---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?mime=audio/mp4&gir=yes&requiressl=yes&keepalive=yes&expire=1496289897&lmt=1449748338840004&signature=1FA47E29D0388D2DD2667DBF2288C16861F8EA0D.8A383DA106149321A0232E304C7B611919561A0B&clen=19099052&source=youtube&key=yt6&ei=CT4vWavRFs2HW-OclPAN&pl=45&mn=sn-nfpnnjvh-9anz&mm=31&ipbits=0&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&id=o-ADHX4NYLtYVzUEFxEdPeI7JqwxzSfUVKGFdCBX8s_Azw&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&ms=au&itag=140&initcwndbps=7198750&dur=1202.514&mv=m&mt=1496268211;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;128920;1;592 - 2075;0 - 591;19099052;1.45E+15;;mp4a.40.2;;i63_kAw3WmE;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r7---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&mn=sn-nfpnnjvh-9anz&id=o-AG5yQb4-hlOgWWlk_Ysi-yFvpnQcAs0SWi2zTUBux8uH&dur=3672.398&mime=audio/mp4&requiressl=yes&ms=au&mt=1496268211&mv=m&pl=45&expire=1496289897&initcwndbps=7198750&itag=140&keepalive=yes&key=yt6&ei=CT4vWbmwLoSgWrjwkIgK&source=youtube&signature=406631B592313E1F349C698926AC7E5DBAC89CDD.4339BFE19388A0AC55FA17C6D91F2BCC4879A05F&clen=58325742&gir=yes&ipbits=0&lmt=1431819928340027;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;131240;1;592 - 5039;0 - 591;58325742;1.43E+15;;mp4a.40.2;;n0y5-hB0WYs;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r2---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&lmt=1454458337974860&ei=Cj4vWdnACoeoWdr9vpgB&id=o-AKWQDP5EpvegD0hdqYAYf2d51WvHXR5gWd8fc-PmslrS&initcwndbps=6627500&pcm2cms=yes&dur=8521.606&expire=1496289898&pl=45&gir=yes&ipbits=0&signature=1D0FC5143F23397B27683D50B0806FECB23613D8.9C5E51AB3B633C063329024031C9224B1F572AF1&itag=140&mm=31&mn=sn-nfpnnjvh-9an6&clen=135344303&requiressl=yes&mime=audio/mp4&keepalive=yes&source=youtube&ms=au&mt=1496268211&mv=m;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;135894;1;592 - 10859;0 - 591;135344303;1.45E+15;;mp4a.40.2;;n3QAA_jyokA;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r8---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?ei=Cj4vWZblJZGPWe_wnpgC&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&clen=23621079&keepalive=yes&id=o-AGE6lOeaxuAMZ3POKWQIenOVXcNDsEOrMhZnPIp0rH2u&gir=yes&requiressl=yes&source=youtube&pl=45&initcwndbps=7623750&dur=1487.191&itag=140&lmt=1484727553575536&ipbits=0&key=yt6&mime=audio/mp4&expire=1496289898&mn=sn-nfpnnjvh-9ans&mm=31&signature=C72D6C0BF02C48D52C82D117DC326598B24AEC92.98EF2AFCD95336652F69D3E314A5B2C47A7355DE&ms=au&mv=m&mt=1496268211;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;129147;1;592 - 2411;0 - 591;23621079;1.48E+15;;mp4a.40.2;;d0OBp-E6WiY;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r6---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?key=yt6&mt=1496268211&gir=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&expire=1496289899&lmt=1473335461655416&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&pl=45&dur=2003.951&mv=m&source=youtube&ms=au&ei=Cz4vWai_A4qoWsPliNgM&keepalive=yes&mn=sn-nfpnnjvh-9ans&mm=31&id=o-AHdpk-vu1tig07l2nDLSyrDd7vbVAtnQHr3Cfgm0zAzV&signature=599222105C59818B92409D52A214DB6FF4950893.77376DDA7E2F49CAB93477F47646E6379A04419E&requiressl=yes&clen=31828258&itag=140&ipbits=0&initcwndbps=7623750&mime=audio/mp4;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;129801;1;592 - 3035;0 - 591;31828258;1.47E+15;;mp4a.40.2;;KWTXVPHc7dU;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r4---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?signature=86C0A86FF3661A0B2854D83F4A9E131179A0301D.66851333632140520F083DA145F0D65EFAA914DC&source=youtube&requiressl=yes&mime=audio/mp4&itag=140&clen=68953444&mn=sn-nfpnnjvh-9ans&mm=31&mv=m&pl=45&mt=1496268211&ms=au&ei=Cz4vWYOQHdv4WKf5qLAJ&gir=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&keepalive=yes&id=o-ALM-wjyN8vgdAv4M2ZDwYoMqi_lgDk0A_AoTPlL6ey70&ipbits=0&initcwndbps=7623750&expire=1496289899&key=yt6&lmt=1429124654301059&dur=4295.087;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;133215;1;592 - 5783;0 - 591;68953444;1.43E+15;;mp4a.40.2;;nLkz2qr44mc;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r5---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?itag=140&dur=2676.378&expire=1496289900&mime=audio/mp4&ei=DD4vWZGOAoesWb7RgugJ&id=o-ADOk4rM-LlSihT7KtOi6mulXPYsNnVuZmfnBxfVy0wbM&ms=au&mt=1496268211&pl=45&mv=m&mm=31&source=youtube&mn=sn-nfpnnjvh-9ans&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&gir=yes&clen=42507360&requiressl=yes&lmt=1391864855093851&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&keepalive=yes&key=yt6&initcwndbps=7623750&signature=C592EA81AB546FF0D4FE7A0071CD08EA8462D5D7.A2418A4A57223CC58ABDEE910D1111AE6E2CF072&ipbits=0;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;130602;1;592 - 3839;0 - 591;42507360;1.39E+15;;mp4a.40.2;;2PCol1ffUWM;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r5---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?dur=496.489&ei=DD4vWafAG8akWK36nZAH&requiressl=yes&initcwndbps=7267500&gir=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&expire=1496289900&itag=140&mime=audio/mp4&ipbits=0&clen=7885903&source=youtube&lmt=1446617695482739&signature=52AE170D6E4272B4E9C03F30E12AB6C4FE9C165B.9C8C984FD9BC88D7A6312F9B2D2D8E43D86C4EC7&id=o-AN99hTVuYP_K5DQqZCMVybiMYsKupLYcAP_AWow8Epz2&ms=au&mt=1496268266&pl=45&mv=m&mm=31&mn=sn-nfpnnjvh-9anz&keepalive=yes&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;128326;1;592 - 1223;0 - 591;7885903;1.45E+15;;mp4a.40.2;;BBJTeNTZtGU;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r3---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?ipbits=0&signature=B00FE4345FD201A0E16659EB058C031EA2CE7992.D410BAFD1C6C380A9AD6ECFFA4059BCCC0006F6B&key=yt6&itag=140&pcm2cms=yes&dur=4477.619&expire=1496289901&pl=45&gir=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&lmt=1388103190229671&ei=DD4vWevTMsKUW-DvtrAP&id=o-ANz5J5LCrBVoDAX8xLy24kPRYpTBsAAvF7gWqWo5SO9c&initcwndbps=6627500&mm=31&mn=sn-nfpnnjvh-9an6&clen=71114214&requiressl=yes&mime=audio/mp4&keepalive=yes&source=youtube&ms=au&mt=1496268211&mv=m;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;132111;1;592 - 5999;0 - 591;71114214;1.39E+15;;mp4a.40.2;;FHkZvRQIQ5s;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r4---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?source=youtube&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mt=1496268211&mv=m&signature=2096AA8C5D4631B78801D160D38D04F02D9CF586.3012AE1820737A2C42904B789DC068AA0DF6111A&ms=au&mm=31&mn=sn-nfpnnjvh-9an6&pl=45&id=o-AHpFiOMkOjdm9ExxvtCm-8kA1P6lck5R8Tv6a9sjoqY9&requiressl=yes&dur=2746.153&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ipbits=0&expire=1496289901&lmt=1411783183658365&initcwndbps=6627500&mime=audio/mp4&itag=140&key=yt6&pcm2cms=yes&gir=yes&clen=44087061&keepalive=yes&ei=DT4vWbilFMiqW_WwlLAP;;.mp4;audio/mp4;/yts/jsbin/player-en_US-vflDmabfQ/base.js;131910;1;592 - 3923;0 - 591;44087061;1.41E+15;;mp4a.40.2;;hP79SfCfRzo;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r5---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?signature=5757D5002861CE70743355EB35F3E61A923E3EA4.29CF1446F567904A641F5FC499A4887838229040&lmt=1417222030364594&ipbits=0&key=yt6&itag=140&mime=audio/mp4&gcr=ch&requiressl=yes&pl=45&keepalive=yes&expire=1496289901&gir=yes&initcwndbps=7198750&sparams=clen,dur,ei,gcr,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&id=o-APKHimr2AOaKNOQLGdu6OAkpU6Y03LTMXqHAXhou7tqK&ei=DT4vWfW7M8PpWOOHhqgM&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&ms=au&mv=m&mt=1496268211&dur=6578.862&mm=31&mn=sn-nfpnnjvh-9anz&clen=105616828&source=youtube;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;135589;1;592 - 8519;0 - 591;105616828;1.42E+15;;mp4a.40.2;;abdLEdnZ_kQ;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r1---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?keepalive=yes&mm=31&mn=sn-nfpnnjvh-9an6&mt=1496268211&mv=m&ei=Dj4vWYruD4KHW-eolKgH&itag=140&ms=au&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&mime=audio/mp4&pl=45&expire=1496289902&clen=39779067&source=youtube&dur=2504.620&lmt=1431859040796438&key=yt6&ipbits=0&requiressl=yes&gir=yes&pcm2cms=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&id=o-AJ4DyseDuends4MJD7HByWl8wOWBucl8pMMa1wzk3dsE&initcwndbps=6627500;DDC1BA670716EFF97DAB9E2A6FD01D6E24DB6F4AA1.530348A479C8C5579D0197E342F5CE0516968A70A72;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;130099;1;592 - 3635;0 - 591;39779067;1.43E+15;;mp4a.40.2;;xQHm-mbsCwk;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r6---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?mv=m&dur=4202.625&mt=1496268211&itag=140&ms=au&initcwndbps=7198750&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&id=o-AFvTwEqd-YSKBdOWbOJhksx4T_HXGnlsHSJ7sJVKOrdH&mn=sn-nfpnnjvh-9anz&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&ipbits=0&lmt=1394263471520524&expire=1496289902&pl=45&keepalive=yes&requiressl=yes&gir=yes&mime=audio/mp4&source=youtube&clen=66746816&ei=Dj4vWeOaKJOfWvPGlNAJ&key=yt6;66966D855236A07E7A6729CC704F97083943521D87.A5B1385F6E6F9840F7235F1DAFD53621C5F468A28A0;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;131891;1;592 - 5675;0 - 591;66746816;1.39E+15;;mp4a.40.2;;3wfNl2L0Gf8;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r8---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?dur=278.407&ipbits=0&expire=1496289903&lmt=1480917078942142&signature=15753EF83BB73E1D67CE426DFF038E65A6F208FF.278763C10F367F75CFED6B7C79C34BB12E2FCA31&initcwndbps=7623750&requiressl=yes&key=yt6&mime=audio/mp4&gir=yes&keepalive=yes&id=o-AB8bCRFqsJ2Y9ZS-2C4-RPmBSPoWpRAYlHf8MGFX_d_d&mn=sn-nfpnnjvh-9ans&mm=31&clen=4422542&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&ms=au&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&mv=m&mt=1496268211&pl=45&itag=140&ei=Dj4vWc74PMOYWOGBurgI&source=youtube;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;127984;1;592 - 959;0 - 591;4422542;1.48E+15;;mp4a.40.2;;dEtaFSc0ToQ;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r7---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?mm=31&mn=sn-nfpnnjvh-9ans&id=o-AOI_GKGTHoGCLrhm4zEsYI_ZuuTP7ikK08-s675SrhTk&ipbits=0&source=youtube&mv=m&pl=45&ei=Dz4vWYfuFsmlWP_li-gP&ms=au&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&keepalive=yes&signature=BBE581B11FCC421C796B47E77EC06258519AF96C.16AF6DC5B941DE5170476F5883057307678A34FA&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&itag=140&expire=1496289903&gir=yes&mime=audio/mp4&key=yt6&initcwndbps=7623750&requiressl=yes&mt=1496268211&lmt=1475840264547212&dur=343.980&clen=5463928;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;128054;1;592 - 1043;0 - 591;5463928;1.48E+15;;mp4a.40.2;;_3PwEXk67Wg;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r1---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?expire=1496289904&dur=318.345&pl=45&gir=yes&pcm2cms=yes&lmt=1420191700978505&ei=Dz4vWeezN4urW574qpAG&id=o-AEu4C0NDFNmYPWWVyz3zYUzos-yk48tb2fmizzEUi_0V&initcwndbps=6627500&mime=audio/mp4&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&keepalive=yes&source=youtube&ms=au&mv=m&mt=1496268211&mn=sn-nfpnnjvh-9an6&mm=31&requiressl=yes&clen=5111319&key=yt6&itag=140&ipbits=0&signature=0989911BC4E423C67ACBAFECEF39633D8E628094.998443C907D01997C9A171091E8E36AFDDD5356C;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;129346;1;592 - 1007;0 - 591;5111319;1.42E+15;;mp4a.40.2;;CLda7zSmLa8;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r2---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?mv=m&source=youtube&ms=au&lmt=1405819856446314&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&key=yt6&mt=1496268211&mn=sn-nfpnnjvh-9anz&mm=31&id=o-AFgYYSD02A40IfoEOp2wtfoDd5txiTysZ4HvV0bxS3cz&dur=899.354&gir=yes&clen=14438760&itag=140&pcm2=yes&ei=ED4vWb6dEsnEW5j9r5AG&pl=45&initcwndbps=7198750&signature=6FB45FDAEA788D6DCB7EFFCA4C9C9BD248D15E36.1855603AFAF30A097BFE1C6B79EEABDF568A18C4&mime=audio/mp4&expire=1496289904&requiressl=yes&keepalive=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2,pl,requiressl,source,expire&ipbits=0;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;129780;1;592 - 1703;0 - 591;14438760;1.41E+15;;mp4a.40.2;;i2KP1vWkQ6Y;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r1---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?ms=au&mt=1496268266&mv=m&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&signature=8B2091E8634679F65DE24BAECC0B03EAB1F4273E.A76CE3C5323D4AB5AF15BF734012552A5FDB49C6&initcwndbps=7406250&id=o-AJXfy18GaZuacUuk6e9QP2yRwdjY_turBJKM1bm9A8OM&clen=42365986&gir=yes&mn=sn-nfpnnjvh-9ans&expire=1496289904&mm=31&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&mime=audio/mp4&key=yt6&dur=3514.664&lmt=1427278222783008&keepalive=yes&source=youtube&requiressl=yes&itag=140&ipbits=0&ei=ED4vWfCZKoq9WOD1opgP&pl=45;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;100366;1;592 - 4847;0 - 591;42365986;1.43E+15;;mp4a.40.2;;BN0rF5lv4Nc;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r1---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?expire=1496289905&pcm2cms=yes&key=yt6&lmt=1426033089957526&ei=ET4vWYzKB8m7WbCUjvAP&ipbits=0&clen=36533254&requiressl=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&gir=yes&keepalive=yes&dur=2275.624&pl=45&id=o-AOmjc1jlITx_CQHNlXrM_tRDtwafxYeIq_U-J4YPoHh_&initcwndbps=6627500&mv=m&source=youtube&signature=669025645615C312A4E683A68DE77530C03D1E9D.3D315ECC6F4D41F24F102A662945439048A16151&ms=au&mime=audio/mp4&mn=sn-nfpnnjvh-9an6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&itag=140&mt=1496268211;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;131266;1;592 - 3359;0 - 591;36533254;1.43E+15;;mp4a.40.2;;9JeIG_CsgvI;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r3---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?ei=Ej4vWbObA4zDW43nr_AE&mm=31&pl=45&mn=sn-nfpnnjvh-9ans&id=o-ACAQnDFsSul4cXwOErUUPir-pX0sUehPOVlTOpaGrEmB&dur=316.487&requiressl=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&signature=406FFF7B417F467E66CF178F5C3C2C279EB4B658.DD596FCA774893FCB431BD1D0DF7F6FD2B2B0A4C&mt=1496268211&mv=m&ms=au&lmt=1456476836766011&initcwndbps=7623750&pcm2=yes&source=youtube&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2,pl,requiressl,source,expire&ipbits=0&expire=1496289906&clen=5027334&gir=yes&keepalive=yes&mime=audio/mp4&key=yt6&itag=140;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;127852;1;592 - 1007;0 - 591;5027334;1.46E+15;;mp4a.40.2;;fbrQ8F-LQNs;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r7---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&mn=sn-nfpnnjvh-9an6&id=o-AMRoE2I5ef21b17SjJPFattaO6jqMPuDessdn6nYcSbR&dur=614.794&mime=audio/mp4&requiressl=yes&ms=au&mt=1496268211&mv=m&pl=45&expire=1496289906&initcwndbps=6627500&beids=[9466594]&itag=140&keepalive=yes&key=yt6&ei=Ej4vWZLpF4SgWuu-ktgK&source=youtube&signature=D6814373D81547192607BF9A4BA35745B5BA5800.C9260A4EB9580EFCB6C195EAD00730D838257C12&clen=9765100&pcm2cms=yes&gir=yes&ipbits=0&lmt=1471208143103879;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;128322;1;592 - 1367;0 - 591;9765100;1.47E+15;;mp4a.40.2;;Q60ZXoXP6Hg;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r5---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&itag=140&expire=1496289906&mime=audio/mp4&keepalive=yes&source=youtube&pl=45&signature=35B4E3098E722254EA6A38833C83D550FC94162B.207D0B476CD6F844D5B8CDB1E5FFA7AFAD456811&requiressl=yes&initcwndbps=7198750&ei=Ej4vWfyRL4XDWa3Mg7AM&id=o-AGb5lLVdt2T7INhCk19bi_uPgokgD71oh4UpuXEUopKV&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&ipbits=0&mv=m&mt=1496268211&ms=au&lmt=1479386047551340&clen=6510850&gir=yes&mn=sn-nfpnnjvh-9anz&mm=31&dur=409.901;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;128125;1;592 - 1115;0 - 591;6510850;1.48E+15;;mp4a.40.2;;wGLQiHXHWNk;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r2---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?ms=au&mt=1496268211&mv=m&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&signature=D2326588AE79EBCBC75E42CC00EFFEF9EEDA6006.64427D81AE1FC565E936330E9C65C7D177355357&initcwndbps=6627500&id=o-APbCh_Bqmo-uKcSnA3mAL8NiqDsV1LLGK-goCYjViq2Z&clen=6035849&gir=yes&mn=sn-nfpnnjvh-9an6&expire=1496289907&mm=31&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&mime=audio/mp4&key=yt6&dur=379.994&lmt=1485623660030268&keepalive=yes&source=youtube&requiressl=yes&itag=140&pcm2cms=yes&ipbits=0&ei=Ez4vWY_tBIq9WMCQovgL&pl=45;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;127996;1;592 - 1079;0 - 591;6035849;1.49E+15;;mp4a.40.2;;svOTZEbj3ys;0
140;"audio/mp4| codecs=""mp4a.40.2""";https://r4---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?ei=Ez4vWaOgGYKmWuq8lKAF&mm=31&pl=45&mn=sn-nfpnnjvh-9an6&id=o-AFXkaPZ2NMo_PplbfjzdtRxrZduMg9rQ6fhjs2Y10YQQ&dur=286.069&requiressl=yes&mt=1496268211&mv=m&ms=au&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&initcwndbps=6627500&lmt=1473138605166950&ipbits=0&expire=1496289907&source=youtube&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&signature=A6939D64028E030EA6276B73EE2DC30ADFE51C00.2F729D5FC80A788342FAA7509E442F49491B47C8&clen=4544145&gir=yes&keepalive=yes&pcm2cms=yes&mime=audio/mp4&key=yt6&itag=140;;.mp4;audio/mp4;/yts/jsbin/player-vflyC4_W-/en_US/base.js;127915;1;592 - 971;0 - 591;4544145;1.47E+15;;mp4a.40.2;;QMxm-aXAwc4;0
