itag;type;url;s;*Extension;*MimeType;*PlayerVersion;VideoID;ArgCount
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r8---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?id=o-AETvwi9_zUKS2ZIMcnsKF0F8qVLowIbw4ixr1JXhRe5W&dur=348.577&source=youtube&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&requiressl=yes&lmt=1482518604308702&itag=17&ipbits=0&initcwndbps=7198750&expire=1496289822&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&mime=video/3gpp&gir=yes&ei=vj0vWb6DBJSiWIfBsugC&ms=au&mt=1496268144&pl=45&mv=m&clen=3468556&signature=B0CEF6AD0E1463CFB2FBCC18BB883724E4B4BCBD.3A8372E99124D1BC3F930D9C55D6D9334FFEC6E3&key=yt6&mm=31&mn=sn-nfpnnjvh-9anz;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;xgBGibfLD-U;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r8---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?mv=m&dur=857.698&mt=1496268144&itag=17&ms=au&initcwndbps=7623750&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pcm2,pl,requiressl,source,expire&id=o-AMVMp16s1sAsvgvGLwvbrbMFOVQFbNjDlErUCg20oQHD&mn=sn-nfpnnjvh-9ans&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&ipbits=0&lmt=1489880945809329&expire=1496289822&pl=45&requiressl=yes&gir=yes&mime=video/3gpp&source=youtube&clen=8464851&signature=8151FF5E96B50096B80EF122C9D059E5465E24C9.3B5CB5ABE927EAD8EA1E59434C6D0D70A73AD5B6&ei=vj0vWa7wHJOfWq_rhNAE&pcm2=no&key=yt6;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;NgbK43jB4rQ;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r2---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mn=sn-nfpnnjvh-9an6&mm=31&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&mv=m&mt=1496268144&itag=17&ms=au&initcwndbps=6627500&requiressl=yes&ipbits=0&signature=98074E68AB4A33AE7815E11EB85561E62699F3CA.C2464632E2E6643FF3A30CA2DF1893B245840BA8&pcm2cms=yes&gir=yes&id=o-ACHEXxUzT6pFfdE5ohTCb8nSBlIbxKy3cCveJNsNHDCb&ei=vj0vWc2gNYXeW5rDhegP&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&key=yt6&dur=503.501&source=youtube&lmt=1492343609608708&pl=45&mime=video/3gpp&expire=1496289822&clen=4971297;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;#NAME?;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r5---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?lmt=1406158198137664&key=yt6&itag=17&beids=[9466593]&signature=79F3927625F74DD18E564A928B4B4C29E23A9D04.834470D01210C6A2C49F6F6063EEA9A5109591BA&requiressl=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mv=m&mt=1496268144&ms=au&mn=sn-nfpnnjvh-9ans&mm=31&pl=45&mime=video/3gpp&id=o-AJgLg7CJnkVni6VsXbTaenOB5nIKutVzVVLIlQWlUeNM&ipbits=0&expire=1496289823&dur=550.823&initcwndbps=7623750&ei=vz0vWZzzCYHxWI3aoPAH&clen=5599621&source=youtube&gir=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;NGMRB4O922I;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r6---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?gir=yes&mime=video/3gpp&pcm2cms=yes&initcwndbps=6627500&requiressl=yes&pcm2=yes&signature=AAB44C14D0AF734B127736BF2027C1D434539E18.91465A4DA8DB0265BC9E620AC64D0C77B15F3C3B&key=yt6&lmt=1488145557914921&expire=1496289823&ipbits=0&dur=548.130&source=youtube&ei=vz0vWbeRJJeYWrTTpJgH&itag=17&pl=45&ms=au&mt=1496268144&mv=m&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pcm2,pcm2cms,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&clen=5238385&id=o-AGMUVdPb33sxzuslh1t5X2Ih4uGAqmrvIuu48pL999aw&mm=31&mn=sn-nfpnnjvh-9an6;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;xhj5er1k6GQ;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r7---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?ei=wD0vWeW9AsiHWfe5u6AO&gir=yes&clen=10454256&mime=video/3gpp&itag=17&key=yt6&initcwndbps=7198750&lmt=1394541816570223&ipbits=0&source=youtube&expire=1496289824&signature=7537DF0490C689AA3E76AA74786207A556443B2C.6380B2AED5DDD6310E5A40927DD7670D009F3C20&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&beids=[9466592]&mm=31&mn=sn-nfpnnjvh-9anz&pl=45&id=o-AJVzH5522N57YApsSC8GBZbysaaoo0kG5VaJLyQ8Wo0j&requiressl=yes&dur=1023.396&mt=1496268144&mv=m&ms=au&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;d6c6uIyieoo;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r2---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?key=yt6&ipbits=0&initcwndbps=7623750&pl=45&source=youtube&lmt=1431367014745116&expire=1496289824&mm=31&mn=sn-nfpnnjvh-9ans&gir=yes&mime=video/3gpp&signature=6EA5C71F9763580D324661EE790157BDF2205B60.108C8742393AFDA2C9EF26453A696F329A48433B&id=o-AGsC0eJOsnRBZ7jxH-105DNRjVE9rLbAOtPSfLTMQcpN&dur=1118.690&mt=1496268144&mv=m&ms=au&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&clen=11395203&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&itag=17&ei=wD0vWbT5F8LiWe-kn4gM&requiressl=yes;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;gjVDqfUhXOY;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r6---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mv=m&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&mt=1496268144&ms=au&pl=45&mime=video/3gpp&id=o-AJlcN67sad7d9c23iARv0CZ5kjxZQjG1KWKIH8aiww6u&gir=yes&mn=sn-nfpnnjvh-9an6&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&ipbits=0&lmt=1394299450036176&initcwndbps=6627500&source=youtube&clen=4130435&dur=403.887&expire=1496289824&ei=wD0vWdONKtGYWP2Us9AL&requiressl=yes&signature=C90BEB8FE2AE22B19490955E1755CA3708217CD6.30D2A0C1A93AE0E3DDE09DE200232F20E5582DC9&itag=17&pcm2cms=yes;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;RkBl7WKzzRw;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r6---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?ipbits=0&requiressl=yes&clen=6581097&mime=video/3gpp&expire=1496289825&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&gir=yes&mn=sn-nfpnnjvh-9ans&mm=31&signature=80F08FF9C9A8166110C2423976701FA6A663FED3.5F9A1E8E5FF921F3B8ADB232FEE5127B1ACFB7F6&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&dur=656.753&pl=45&source=youtube&ms=au&ei=wT0vWf6oDZSlWISFttgK&id=o-ACar_Uoxe5oMhXSwPaeh999A3wMHdRhAMJ7eA9kKmaqL&mv=m&mt=1496268144&itag=17&lmt=1489475603056851&initcwndbps=7623750;;.3gp;video/3gpp;/yts/jsbin/player-en_US-vflDmabfQ/base.js;MXJ-zpJeY3E;0
17;"video/3gpp| codecs=""mp4v.20.3, mp4a.40.2""";https://r1---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?lmt=1495984714997231&mv=m&ei=wT0vWf-MKcTsWKrAvdAN&requiressl=yes&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mt=1496268144&gir=yes&ms=au&mm=31&mn=sn-nfpnnjvh-9an6&id=o-ADkJcbV5qepbkKO92EbZoP5l2zu0aFk0uBfvOWmJgNwT&signature=0DB7989628EAD3DCE3FB01098214779C782636ED.AC89248242B77382D3F336DF787FD17B0E5E89F2&pcm2cms=yes&clen=3929935&ipbits=0&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&initcwndbps=6627500&dur=394.878&pl=45&itag=17&source=youtube&expire=1496289825&mime=video/3gpp;;.3gp;video/3gpp;/yts/jsbin/player-vflyC4_W-/en_US/base.js;PEMIxDjSRTQ;0
